FilePath,FileName,SizeBytes,SizeKB,Entropy,MD5,SHA1,SHA256,ImportHash,MagicNumber,FileType,Permissions,PETimestamp,PETimestamp-year,CompilerLanguage,DigitalSignature,PEHeaderOffset,EntryPoint,Packer
C:\Users\adria\Documents\_malware\0e76364cbee61d70bf88f249cb1955c372c66b733f48087544bd4654b5f36b79.exe,0e76364cbee61d70bf88f249cb1955c372c66b733f48087544bd4654b5f36b79.exe,356352,348,7.7317,f55a6a0a72ba6fe6eb0df8dc1ca0e3ad,6fcf32a9420fa9f5196a932a6c230b4619a3bd2f,0e76364cbee61d70bf88f249cb1955c372c66b733f48087544bd4654b5f36b79,77f7b1eabcedcdac7035f71ebceb4c6c,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-15 20:55:27 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x1547E; VA=0x41547E,"Likely packed (avg=6.98; flags=.data:high,.rsrc:high,.text:high)"
C:\Users\adria\Documents\_malware\0e80947db505a847ee1c9ed3098494e03e8d395d266730485beb99f2cf519b15.exe,0e80947db505a847ee1c9ed3098494e03e8d395d266730485beb99f2cf519b15.exe,378880,370,7.88,d11545555ceb3c672b1573dde0e8c9fb,c444b565c469b44a2b11ee735673c005e15f01fa,0e80947db505a847ee1c9ed3098494e03e8d395d266730485beb99f2cf519b15,9eab2d1102a5481374a07566c5c54e7f,4D5A500002000000,Windows Executable (MZ),'-rwxrwxrwx,2012-01-18 07:21:34 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,124 (0x7C),RVA=0x1448; VA=0x401448,Likely packed (avg=4.59; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\0e772ca402d25ff54acc1b573d983a898c09a4bc420018b568b4c9f73ad3c0cc.exe,0e772ca402d25ff54acc1b573d983a898c09a4bc420018b568b4c9f73ad3c0cc.exe,458752,448,7.4645,0409687e454696541213267279ef5830,1f109a55e4927c50fa8b3a429ba53591857d4916,0e772ca402d25ff54acc1b573d983a898c09a4bc420018b568b4c9f73ad3c0cc,73b3273136e66d53ef7f1c28ed7d1515,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-22 15:44:50 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x1CBA; VA=0x411CBA,"Likely packed (avg=6.73; flags=.data:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\0e876ae536dc15efc9bc2b3d63117c43180eb6e6b5e2650ece69f64ac4113b80.exe,0e876ae536dc15efc9bc2b3d63117c43180eb6e6b5e2650ece69f64ac4113b80.exe,209920,205,7.1859,0b46acd228d63828712b860c951b2531,042df1010f2dbc4a3dc5e52a23a45fc57776d589,0e876ae536dc15efc9bc2b3d63117c43180eb6e6b5e2650ece69f64ac4113b80,d89e824cac1554648112d52cd73cb00d,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2011-05-09 02:08:29 UTC (OK),2011,MSVC (Language: C/C++),Unsigned,208 (0xD0),RVA=0x665D; VA=0x40665D,Likely packed (avg=5.38; flags=.text:high)
C:\Users\adria\Documents\_malware\0e852d62692222b2a1fd6049ba9dd566798764437935a7b94001f6ecc59fe4cb.exe,0e852d62692222b2a1fd6049ba9dd566798764437935a7b94001f6ecc59fe4cb.exe,409600,400,7.2142,dfa1574844840eaaf659b0bdcb6c10e7,d84e74bbf41f9c7a7af0cb0bf9c7531f7e880af1,0e852d62692222b2a1fd6049ba9dd566798764437935a7b94001f6ecc59fe4cb,882c9ff0b08193d38bfb4670eef5e4c7,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-22 09:14:45 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,224 (0xE0),RVA=0x12A5F; VA=0x422A5F,"Likely packed (avg=6.88; flags=.rsrc:high,.text:high)"
C:\Users\adria\Documents\_malware\0e83016a20e8795e492eaa0e25a58f977d5ac918c060ba41bf595bc28fcf9049.exe,0e83016a20e8795e492eaa0e25a58f977d5ac918c060ba41bf595bc28fcf9049.exe,430080,420,7.6603,45225e64eddf177a9adcc087977aac8c,474ef0162abb00c6164de49776303eb130771b2c,0e83016a20e8795e492eaa0e25a58f977d5ac918c060ba41bf595bc28fcf9049,d6de068def5b606b2331007a4cdddbee,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-08-01 15:07:27 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,224 (0xE0),RVA=0x1660; VA=0x401660,Likely packed (avg=5.13; flags=.rdata:high)
C:\Users\adria\Documents\_malware\0e89d504ddc2715bbab72b509489d577c163182374ece025377a788dc85d2c92.exe,0e89d504ddc2715bbab72b509489d577c163182374ece025377a788dc85d2c92.exe,356352,348,7.7263,9022800f091c444b21aee0bc5bddaa81,64996edb703a96217b4ad23fe9e5bedcbb663f6a,0e89d504ddc2715bbab72b509489d577c163182374ece025377a788dc85d2c92,77f7b1eabcedcdac7035f71ebceb4c6c,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-15 20:55:27 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x1547E; VA=0x41547E,"Likely packed (avg=6.97; flags=.data:high,.rsrc:high,.text:high)"
C:\Users\adria\Documents\_malware\0e8dc264df4bfbcf9c252ad891ab338ee4de53a6fd34ff375532cb999bff1d9a.exe,0e8dc264df4bfbcf9c252ad891ab338ee4de53a6fd34ff375532cb999bff1d9a.exe,148480,145,7.4463,9981c0d5232746f8bb016ce5224246df,2a26882147e5da6aa1c15596ace84cde87f68207,0e8dc264df4bfbcf9c252ad891ab338ee4de53a6fd34ff375532cb999bff1d9a,1353e8dbd25b6b7662d23c164e270fbf,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-08-01 09:04:52 UTC (OK),2012,MSVC (Language: C/C++),Unsigned,232 (0xE8),RVA=0x513F; VA=0x40513F,Likely packed (avg=6.11; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\0e905059579b00fd9698b5f557520dc0992873d42e855c9f9b15f028f6bc5c3d.exe,0e905059579b00fd9698b5f557520dc0992873d42e855c9f9b15f028f6bc5c3d.exe,454656,444,7.4129,93fb77c8b6b1851dec15637a3aede975,2d58e05ab23b6926a13d346ccc532c79c178adc6,0e905059579b00fd9698b5f557520dc0992873d42e855c9f9b15f028f6bc5c3d,4cbf2c21a0c32d2896c5fb634bac4b01,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-03 06:55:05 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x1801; VA=0x411801,"Likely packed (avg=7.12; flags=.data:high,.rdata:high)"
C:\Users\adria\Documents\_malware\0e8e7e60294cf2153440f71e11a12437079511220ae5a53341d93e534256a533.exe,0e8e7e60294cf2153440f71e11a12437079511220ae5a53341d93e534256a533.exe,373760,365,7.8816,a4b514237998c64f9812e6c993acaf4b,ab8123fb1739885805ce0fcd65a3b2011a00d44c,0e8e7e60294cf2153440f71e11a12437079511220ae5a53341d93e534256a533,b65497c355ae7553b7c183fbb27581fb,4D5A500003000000,Windows Executable (MZ),'-rwxrwxrwx,No timestamp found,No t,Unknown (Language: Unknown),Unsigned,124 (0x7C),RVA=0x14B0; VA=0x4014B0,Likely packed (avg=4.58; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\0e9159a9e1268654d76037a76f8a9520e0cfcea4d6df6b2ebf6538ad1cc1e7bf.exe,0e9159a9e1268654d76037a76f8a9520e0cfcea4d6df6b2ebf6538ad1cc1e7bf.exe,454656,444,7.4122,3fde32b50b4df3cfaf8378e173fe468e,eec4f05490ac8e1de070ed734813d9b9f8d90a19,0e9159a9e1268654d76037a76f8a9520e0cfcea4d6df6b2ebf6538ad1cc1e7bf,a12edebd20af1538f7bd84e6d01528fb,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-01 18:57:52 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x17DD; VA=0x4117DD,"Likely packed (avg=7.08; flags=.data:high,.rdata:high)"
C:\Users\adria\Documents\_malware\0e97e0a1040070e368113fc103b0b87cb1db6b57d1a9d92c632b38b2d57d8906.exe,0e97e0a1040070e368113fc103b0b87cb1db6b57d1a9d92c632b38b2d57d8906.exe,434176,424,7.8702,7f4417a49f58fd01f4f282fbfcc51514,4baa04e91b417b34e2f3e4401e059bee51298237,0e97e0a1040070e368113fc103b0b87cb1db6b57d1a9d92c632b38b2d57d8906,8558ccd03f51a613da77ccc1da19e418,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2008-06-18 15:36:17 UTC (OK),2008,Unknown (Language: Unknown),Unsigned,608 (0x260),RVA=0x6863E; VA=0x7863E,Likely packed (avg=4.83; flags=.rdata:high)
C:\Users\adria\Documents\_malware\0e989f26483b0a695c8792c5d1d3628e08b9d627ec162e22fef2221157bc1820.exe,0e989f26483b0a695c8792c5d1d3628e08b9d627ec162e22fef2221157bc1820.exe,208896,204,6.3903,1369bd323e16e627a5bef83ae304ba2b,7126da4fbf205d6066a76955a3e810c39eaca244,0e989f26483b0a695c8792c5d1d3628e08b9d627ec162e22fef2221157bc1820,e1a40ba9d45909fa55df20114f7d2cd2,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-07 00:28:08 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,264 (0x108),RVA=0x12FAA; VA=0x64012FAA,Unpacked
C:\Users\adria\Documents\_malware\0e9eb65eb25395a34ae9181b5e9c25f0fb0d0a0691edf2601a51b8e5611901a4.exe,0e9eb65eb25395a34ae9181b5e9c25f0fb0d0a0691edf2601a51b8e5611901a4.exe,313384,306.04,7.4839,ed463a81fe03055fd22fac830e62c483,0903872d1e8394f9ba82055d4c319f2d09897fc4,0e9eb65eb25395a34ae9181b5e9c25f0fb0d0a0691edf2601a51b8e5611901a4,84c5411ff6479af7b470e615d0facb48,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-15 15:50:09 UTC (OK),2012,MSVC (Language: C/C++),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x44E50; VA=0x444E50,Likely packed (avg=4.03; flags=.text:high)
C:\Users\adria\Documents\_malware\0ea38c5a4ecf52b78ccf6056944f658d52a5ac16f29806c235cfaa0d7abe81e4.exe,0ea38c5a4ecf52b78ccf6056944f658d52a5ac16f29806c235cfaa0d7abe81e4.exe,367616,359,7.893,cb2dcda42a101fe5a172be1268ebb9f0,8d34ba88596aea03dce3e2111e1b6c391e97f74b,0ea38c5a4ecf52b78ccf6056944f658d52a5ac16f29806c235cfaa0d7abe81e4,23075a9d08ee0e6eec17bba4d7b57ebd,4D5A500002000000,Windows Executable (MZ),'-rwxrwxrwx,2011-05-15 12:34:00 UTC (OK),2011,Unknown (Language: Unknown),Unsigned,124 (0x7C),RVA=0x1DF0; VA=0x401DF0,Likely packed (avg=3.86; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\0ec199cc9ff60932007e9fbad91ad88a8e517e7cc224bab89055a0651f46adb0.exe,0ec199cc9ff60932007e9fbad91ad88a8e517e7cc224bab89055a0651f46adb0.exe,438272,428,7.4905,f58b14511c43678850f9b652d08beb1a,defcc3965e9e6d0a80a006ba11f0d2654105cb66,0ec199cc9ff60932007e9fbad91ad88a8e517e7cc224bab89055a0651f46adb0,bf4dfcbe4c37b5ba00380d0519a0d8a7,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-08-10 06:53:53 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,208 (0xD0),RVA=0x1630; VA=0x401630,Likely packed (avg=5.87; flags=.data:high)
C:\Users\adria\Documents\_malware\0eccf6efc811048091423c64c7ed8726d3ae9d269a31f5ab013360adc54b6fc4.exe,0eccf6efc811048091423c64c7ed8726d3ae9d269a31f5ab013360adc54b6fc4.exe,283160,276.52,7.6077,92307a7e6e0d2bdc58b5d2f43d698d83,d7ee1305b21ac71b336303f8728adf9ff04284d8,0eccf6efc811048091423c64c7ed8726d3ae9d269a31f5ab013360adc54b6fc4,b4c3b4cd5006b7d492a846159b66cb14,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-21 15:25:16 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1340; VA=0x401340,Likely packed (avg=5.59; flags=r2:high)
C:\Users\adria\Documents\_malware\0eddc7ab734587c32dbc9cbd68f2a2efd6acade721bad6f641378c56351ed80d.exe,0eddc7ab734587c32dbc9cbd68f2a2efd6acade721bad6f641378c56351ed80d.exe,90624,88.5,6.3548,3f083ef032f3e441d52aa914cf0e88ce,3b3c6b4d89a734daa880aca5c7f549cebf8c0353,0eddc7ab734587c32dbc9cbd68f2a2efd6acade721bad6f641378c56351ed80d,8eae54aac22b209aea374c59f024ceb5,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-04 10:36:58 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,208 (0xD0),RVA=0x9E14; VA=0x409E14,Unpacked
C:\Users\adria\Documents\_malware\0edef898c9cb41d3dd8ee72b38c7832a1e2da3f6f1b3cda882ead2fc0727f850.exe,0edef898c9cb41d3dd8ee72b38c7832a1e2da3f6f1b3cda882ead2fc0727f850.exe,176128,172,7.72,57061713165e208ad431a88f7905ed3a,97ec5923036bbb549c12391a413376fa86642cee,0edef898c9cb41d3dd8ee72b38c7832a1e2da3f6f1b3cda882ead2fc0727f850,db09438adb16d3873d79e6e06ed823cb,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-03 19:30:02 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,208 (0xD0),RVA=0x174D2; VA=0x4174D2,Likely packed (avg=5.97; flags=.text:high)
C:\Users\adria\Documents\_malware\0ecf8a4d326cb84bbfe6d15e603973754180ea12c51e768273dc7f6de34a197b.exe,0ecf8a4d326cb84bbfe6d15e603973754180ea12c51e768273dc7f6de34a197b.exe,413696,404,7.672,3caaf5784f3b9e94d3d97b1dc7dc83bd,4a473df6e26baa6aad5f3399796bb9d317cf36cf,0ecf8a4d326cb84bbfe6d15e603973754180ea12c51e768273dc7f6de34a197b,726b96075d3035ee53f4f421bff797b3,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-15 11:30:35 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,224 (0xE0),RVA=0x18B3; VA=0x4018B3,Likely packed (avg=6.23; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\0ed72a28ba5bac7f44f9e4519db5f8c8d94076d85a929c2004da1cba99559610.exe,0ed72a28ba5bac7f44f9e4519db5f8c8d94076d85a929c2004da1cba99559610.exe,240128,234.5,6.7682,6f37ae3aa6d1c75b7d0267cdf48c3f52,b090ee2e7baf02b46d37c8f09ac3a9f73aba09c5,0ed72a28ba5bac7f44f9e4519db5f8c8d94076d85a929c2004da1cba99559610,49100b4b42cfe2d33e26d33bb99dbc42,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2014-03-06 11:17:25 UTC (OK),2014,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0xD8D8; VA=0x40D8D8,Unpacked
C:\Users\adria\Documents\_malware\0ee7de58292cee9e9660922d5ae1f5aff9a476bd74be17897931947d8065b167.exe,0ee7de58292cee9e9660922d5ae1f5aff9a476bd74be17897931947d8065b167.exe,127968,124.97,6.69,e206959738c4a1bad3456c0c6f2d65db,28bfb598391830d980eeffb222b64bf7471910dd,0ee7de58292cee9e9660922d5ae1f5aff9a476bd74be17897931947d8065b167,1f01439f4025eadb1bffff95deabfc60,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-05-25 17:19:51 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1770; VA=0x401770,Likely packed (avg=2.81; flags=.data:high)
C:\Users\adria\Documents\_malware\0ee6d51a795c7a1b04d7b09ea02a0c0f062d6996a9f932f8509b777b24c574a1.exe,0ee6d51a795c7a1b04d7b09ea02a0c0f062d6996a9f932f8509b777b24c574a1.exe,434176,424,7.8715,0b1c4ef111cea70b1a3d12f0cdedb31c,1dd08e19ed848494ccfb9b56b21ce97b210f28d6,0ee6d51a795c7a1b04d7b09ea02a0c0f062d6996a9f932f8509b777b24c574a1,8558ccd03f51a613da77ccc1da19e418,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2008-06-18 15:19:07 UTC (OK),2008,Unknown (Language: Unknown),Unsigned,608 (0x260),RVA=0x6863E; VA=0x7863E,Likely packed (avg=4.83; flags=.rdata:high)
C:\Users\adria\Documents\_malware\0f0832cdefe7013d8f8b8a33e6bf52d602c5619a6c9606f639e64c5cef856d95.exe,0f0832cdefe7013d8f8b8a33e6bf52d602c5619a6c9606f639e64c5cef856d95.exe,151040,147.5,7.426,58d19da56747a5397b664666d5e4b9b0,a88a945850e753a96c39a3a600b57527b0013a1a,0f0832cdefe7013d8f8b8a33e6bf52d602c5619a6c9606f639e64c5cef856d95,525d56006357c06992221995f04dd1fe,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-06 15:01:18 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x76C6; VA=0x4076C6,Likely packed (avg=5.98; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\0ef0f2a9f3a05d4275103e39dfbb3a9f20a10dc07ea5112fcdce580e3a0bcfd7.exe,0ef0f2a9f3a05d4275103e39dfbb3a9f20a10dc07ea5112fcdce580e3a0bcfd7.exe,413696,404,7.672,88c9b02209719e30aa6712de89eb994a,f4cc94c24112cefccd77b582d548447a31576160,0ef0f2a9f3a05d4275103e39dfbb3a9f20a10dc07ea5112fcdce580e3a0bcfd7,726b96075d3035ee53f4f421bff797b3,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-15 11:30:35 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,224 (0xE0),RVA=0x18B3; VA=0x4018B3,Likely packed (avg=6.23; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\0ef1742bf0ac0c3847d72cbcf6d8ed8955d13173225edf0e1432c923e65f2f97.exe,0ef1742bf0ac0c3847d72cbcf6d8ed8955d13173225edf0e1432c923e65f2f97.exe,471040,460,7.0456,df17cd868ed68f82fae264344ea6ed5a,6b96213d1639be0c15d72fd8277230287f3eb424,0ef1742bf0ac0c3847d72cbcf6d8ed8955d13173225edf0e1432c923e65f2f97,c8641b807e34dc91d3953b061668517c,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2008-06-13 17:39:52 UTC (OK),2008,Unknown (Language: Unknown),Unsigned,248 (0xF8),RVA=0xE0E0; VA=0x1000E0E0,Likely packed (avg=5.17; flags=.rdata:high)
C:\Users\adria\Documents\_malware\0f238ec37c75fbe644de5281fa8a9e278040d522b66e77d809bd3c38fb6b0c0a.exe,0f238ec37c75fbe644de5281fa8a9e278040d522b66e77d809bd3c38fb6b0c0a.exe,165344,161.47,5.5482,808390efe9652f716e258eeb14cc05c1,05aa680163a6a5f28635ac93fe749779593fd276,0f238ec37c75fbe644de5281fa8a9e278040d522b66e77d809bd3c38fb6b0c0a,7a88c2d9458d91e463ae261d1ee58a90,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-06-16 22:01:26 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1000; VA=0x401000,Unpacked
C:\Users\adria\Documents\_malware\0f0a34192c8bf3acdc8b356b4977c2a268528e7c75e58157c9709ec86ba44f51.exe,0f0a34192c8bf3acdc8b356b4977c2a268528e7c75e58157c9709ec86ba44f51.exe,425984,416,7.7642,56b8450594c735d36bdc89d6332bc8f5,3e4df6ba9f4e2540b74f7473e79e5bce51ff7360,0f0a34192c8bf3acdc8b356b4977c2a268528e7c75e58157c9709ec86ba44f51,e8ecc1c81b4d951d746ec6e593169a21,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-27 19:35:48 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x19BE; VA=0x4119BE,"Likely packed (avg=6.87; flags=.data:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\0f1efa66309218d3ad0e396503492a39956b7ef9176d24852656adbc960920a2.exe,0f1efa66309218d3ad0e396503492a39956b7ef9176d24852656adbc960920a2.exe,434176,424,7.6194,df8ba0b6212588f964de99ce7406455c,c7a96f9886852ff3df30985eb3d973bb13aa0838,0f1efa66309218d3ad0e396503492a39956b7ef9176d24852656adbc960920a2,e262a92fd119e8cf0de0a523c3bad333,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-06 10:21:22 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x15F3; VA=0x4115F3,"Likely packed (avg=6.15; flags=.rdata:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\0f23184b6ef20e47ea1025b8ce045411423e9d35a8e98dc9219f89c242417b66.exe,0f23184b6ef20e47ea1025b8ce045411423e9d35a8e98dc9219f89c242417b66.exe,385024,376,7.4967,70dd1445a6f598b5001de4ac1af1845c,b3af50975928a3e2686238fc298c4194426beba2,0f23184b6ef20e47ea1025b8ce045411423e9d35a8e98dc9219f89c242417b66,e39768c6d9cb074c6609d67cf5aa0c8d,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-22 19:01:13 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x12A4F; VA=0x422A4F,"Likely packed (avg=7.00; flags=.data:high,.rsrc:high,.text:high)"
C:\Users\adria\Documents\_malware\0f325023066cae9d8586a64c537e00cd7117da28954987d2a442d93335a3a965.exe,0f325023066cae9d8586a64c537e00cd7117da28954987d2a442d93335a3a965.exe,110176,107.59,6.9907,094ac94da809cc0783f911da55fdcf3d,42bffd83242eaed7f976160390b6ac30a4055ce3,0f325023066cae9d8586a64c537e00cd7117da28954987d2a442d93335a3a965,71c9bc6176732dc7c816d313df8218af,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-25 07:41:05 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1AE80; VA=0x41AE80,Unpacked
C:\Users\adria\Documents\_malware\0f4561f71316ad4c5dbf3de0a442ebaaf3a18d30f961d044eed6006c2b55d93f.exe,0f4561f71316ad4c5dbf3de0a442ebaaf3a18d30f961d044eed6006c2b55d93f.exe,195232,190.66,4.9238,a39622606f07ba513ebba8649186d547,605e71607505d66dfda8c8e6558541b6927e9629,0f4561f71316ad4c5dbf3de0a442ebaaf3a18d30f961d044eed6006c2b55d93f,93365a0fbba2d014e40af802c5d90a3e,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-15 04:35:55 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1480; VA=0x401480,Unpacked
C:\Users\adria\Documents\_malware\0f3689265294b1bf13111e404849b532441bfadb6adef863f7d04d6d2d14a440.exe,0f3689265294b1bf13111e404849b532441bfadb6adef863f7d04d6d2d14a440.exe,319528,312.04,7.4529,1426d6ae23cb56db89bbfdb20fa16f1c,8ce408a08b11da78674df2ab3d057001cd4d2e3b,0f3689265294b1bf13111e404849b532441bfadb6adef863f7d04d6d2d14a440,669356c830eeff0c2de116cd116331e3,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-29 20:40:29 UTC (OK),2012,MSVC (Language: C/C++),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1480; VA=0x401480,Likely packed (avg=2.98; flags=.text:high)
C:\Users\adria\Documents\_malware\0f335a51a72dacc839b2b03b71c9072dec7f21d354b981e192942cc205a2f29c.exe,0f335a51a72dacc839b2b03b71c9072dec7f21d354b981e192942cc205a2f29c.exe,371808,363.09,6.5697,6dd0d2e63956da330d7cb24a42121874,2419af9d848dfbd7793d0b42f4bff533e524355a,0f335a51a72dacc839b2b03b71c9072dec7f21d354b981e192942cc205a2f29c,784c2e37d2878f9742f2afeb57c75740,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-16 23:25:20 UTC (OK),2012,MSVC (Language: C/C++),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x54BD0; VA=0x454BD0,Unpacked
C:\Users\adria\Documents\_malware\0f571ef05bcef1cc66e59e7db9fa4d0ae8a68a0eaf4efe9db207f6175638ea85.exe,0f571ef05bcef1cc66e59e7db9fa4d0ae8a68a0eaf4efe9db207f6175638ea85.exe,148064,144.59,5.6592,ab4c58c55199a999885ffb3f8ade0ef5,c4d869584f4824de40d1e8ac06d5f1b6d80b569c,0f571ef05bcef1cc66e59e7db9fa4d0ae8a68a0eaf4efe9db207f6175638ea85,c39afc6bfe126095ef62faa5985dcc55,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-05-10 13:40:24 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x13F0; VA=0x4013F0,Unpacked
C:\Users\adria\Documents\_malware\0f4b2c805b480218aab8defa60e52aa9b56710235f16e6a42eede66c0e3f1c80.exe,0f4b2c805b480218aab8defa60e52aa9b56710235f16e6a42eede66c0e3f1c80.exe,458752,448,7.4517,b1259542029174d7f4721ba7ca6ff2a9,b740a2696fe545687372003c1ebed13dc28bab05,0f4b2c805b480218aab8defa60e52aa9b56710235f16e6a42eede66c0e3f1c80,ebf6536d9aad605ed4ca8bedbf83bb28,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-27 08:28:40 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x1B3A; VA=0x411B3A,"Likely packed (avg=6.72; flags=.data:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\0f57def69d957ce742ddc7a4cb5c2ce99f7f7ae8cfae5ef25272121cea68cc30.exe,0f57def69d957ce742ddc7a4cb5c2ce99f7f7ae8cfae5ef25272121cea68cc30.exe,405504,396,7.5542,a2506b1b8cce991f796a12e9b8ec0ca2,ca6ea63ff093706ed706fb6dacf9c7e765a7ce88,0f57def69d957ce742ddc7a4cb5c2ce99f7f7ae8cfae5ef25272121cea68cc30,25ccab7d9c3fad659aba08766bde63b2,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-07 20:07:09 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x1840; VA=0x401840,Likely packed (avg=4.76; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\0f5a792372ccf55879440379f7f0ff4412813d12e061ca2485c6b5c8fdb146df.exe,0f5a792372ccf55879440379f7f0ff4412813d12e061ca2485c6b5c8fdb146df.exe,405504,396,7.683,389d5d32d06ea468a8f8edcc86b4b2b4,6304e65d0653aa54e8ff9f4c424506fad5b38b66,0f5a792372ccf55879440379f7f0ff4412813d12e061ca2485c6b5c8fdb146df,03717aed018eb578ebffa7ddcc29bfe5,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-24 20:08:35 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,208 (0xD0),RVA=0x15B8; VA=0x4015B8,"Likely packed (avg=6.55; flags=.data:high,.rsrc:high)"
